話者,I(明瞭さ),F(親密さ),C(社会階層)
K013_017_2,1.5606641123882503,-0.5650052569325803,0.21915858462149512
K013_019_1,1.764053208495837,-0.7486132501500953,0.43582814307468093
K013_019_2,1.7568027629094705,-0.8283720524208071,0.4016611949022458
K013_020_1,1.7105472027575572,-0.6889939189596004,0.5712872483424203
K013_020_2,1.7442125329646567,-0.6072633699900466,0.36712673896374165
S001_004_1,1.7560912108654616,-0.6146726088447035,0.25730171779672
S001_004_2,1.775850716229144,-0.8255254588513911,0.46149934261119785
S001_006_1,1.6943617442921535,-0.7624688279301743,0.25196553184437753
S001_006_2,1.7842958452344166,-0.7899033555435498,0.3939934649380375
S001_011_1,1.9447731579930776,-1.2370587402188151,0.8058779616430564
S001_011_2,2.1178308403297312,-1.1986077828248507,0.8479450950175161
S001_012_1,1.3758611743679918,-0.5903549557722839,0.0005456320716789803
S001_012_2,1.8505942558050377,-1.1711516872482335,0.925518113169888
S001_013_1,2.1824487820616234,-1.5103597530688995,1.008458209649154
S001_013_2,1.9274550134867163,-0.9711881817737124,0.5729568874351343
S001_015_1,1.9485217975389721,-1.3772779571688376,0.9088444121428971
S001_015_2,2.0255741154533284,-1.2685696778347837,0.9117643997043542
S001_017_1,1.838372793060658,-1.40545552139755,0.6984985648045919
S001_017_2,1.7733154389607757,-1.8097175084847275,0.702917571046388
S001_018_1,2.0950675526946707,-1.490288844621514,0.9324226319981925
S001_018_2,2.132645911626844,-0.9698547885386137,0.6746035907153719
S001_019_1,1.715977888918136,-0.9477453123202578,0.3902453236990851
S001_019_2,2.4306238113169774,-1.7272640845739926,1.4458608435514146
S002_001_1,1.9614254281362036,-1.076130055511499,0.7764503547188352
S002_001_2,1.5917556749192234,-0.8841820548279509,0.4341570543081156
S002_003_1,1.8957408252756223,-1.3547727522230757,0.8091463919803376
S002_003_2,2.654583646489757,-2.4730332367738983,1.9527315366575677
S002_004_1,2.2836070288852666,-1.445496333588705,1.0236453047795278
S002_004_2,1.7555413809599747,-1.05390407644853,0.41629621762679947
S002_005_1,2.317910104858881,-1.9525277595212565,1.172669849494416
S002_005_2,2.228114137903161,-1.8452829029235098,1.2521525688475772
S002_007_1,2.070842539667948,-1.3832920451417559,0.8850000984503908
S002_007_2,1.8320632156243408,-0.7692050552104895,0.6053442293348897
S002_008_1,2.098282999274507,-1.197955284860407,0.7660007013486743
S002_008_2,1.968631905621014,-1.2947542728724346,0.7828989334084938
S002_009_1,2.060490238155007,-1.4297585273067257,0.9837326689424207
S002_009_2,1.6852610145219393,-0.7734582081639865,0.1904421935656593
S002_010_1,2.0799467304544024,-1.0733253426970084,0.8823270237752282
S002_010_2,2.053560918187169,-1.8270539314516123,1.3439242640383868
S002_011_1,1.9699938763012859,-1.2183694484240686,0.8379539595676354
S002_011_2,1.7324140791042455,-1.2786835748792267,0.7530120481927712
S002_012_1,2.043534651944639,-1.2094550155353454,0.7373324541558188
S002_012_2,2.318752200297152,-2.0610862688200178,1.4904484802232263
S002_014_1,2.2719431581179963,-1.5960745030404853,1.166957453378024
S002_014_2,1.8204746978291684,-0.9372975561801296,0.43071481310858784
T001_002_1,1.7828391473253518,-0.8547875210257389,0.46838909157386865
T001_002_2,1.5619327646406744,-0.606343636277707,0.24278233879470681
T001_003_1,1.9396168499914168,-1.571381424097915,0.796159027923631
T001_003_2,2.238293924777283,-1.5138214768409506,1.0784392136509242
T001_005_1,1.9045385356155446,-1.0986512876846093,0.36671616855392597
T001_005_2,2.4412408810031945,-1.858119326986938,1.4966305588816795
T001_007_1,1.971505779694226,-1.195833816873622,0.8761915850446066
T001_007_2,1.5692866244261752,-0.858394387614045,0.2521333286893519
T001_008_1,2.5378449458967367,-1.9203475189674717,1.4012413808176063
T001_008_2,2.4394946084304547,-2.1841452368763044,1.2292082830640214
T001_009_1,2.108713189458034,-1.1561644927343726,0.8299982680752989
T001_009_2,1.736397138521569,-1.2114869798004377,0.6009191289864904
T001_011_1,2.2528025210752767,-1.4799229922992296,1.1623193476900893
T001_011_2,2.2897528497529827,-1.729600228137891,1.2763896360943403
T001_014_1,2.257376118276316,-1.6047571537166747,1.077499303247208
T001_014_2,1.5140584101847245,-1.0550050386294927,0.2412529750192087
T001_015_1,2.033564486607718,-1.6735497307731384,1.017316684651354
T001_015_2,2.040784636112443,-1.343504913008203,0.9031464869541456
T001_016_1,1.918002263517214,-1.5317460317460316,0.9022963447423876
T001_016_2,2.174027996966654,-1.5838329417483594,1.0015739340174152
T001_019_1,2.053176943851204,-1.0640653657656578,0.9403814443080768
T001_019_2,2.034084703218081,-1.285614371640389,0.828887153142868
T002_006_1,2.36903725289031,-1.7468688878976086,1.2709822428135922
T002_006_2,1.7056680955983299,-1.1221879135421262,0.3937803584389479
T002_006_1,1.9029688631426502,-0.9152295206695411,0.8591567680459468
T002_006_2,2.5020863543547094,-1.9502502036541374,1.1899652143151935
T002_006_1,2.202204099184464,-1.226970863330874,0.8037846913382833
T002_006_2,2.361575416091415,-1.7633589337234348,1.1097025791408293
T002_011_1,2.1554479806365143,-0.951534445938464,0.8448385938310519
T002_011_2,1.9380065598655498,-1.2086357813834325,0.8080330614229373
T002_011_1,2.2721330213784356,-1.3711023120978574,1.2020954349452975
T002_011_2,2.107447713472764,-1.53856137517305,1.1351469814739055
T002_011_1,2.1658863717662973,-1.2441052350846369,0.9015487855666697
T002_011_2,1.9793911824346686,-1.0786582879620081,0.6341373961352073
T002_012_1,1.9702357000085755,-1.161508030386668,0.7419820461106496
T002_012_2,2.1474506864838756,-1.409425771821751,1.0100215682558586
T002_013_1,2.0708223600108924,-1.3112159311730804,0.8837625877453646
T002_013_2,2.2309103634598824,-1.4628147176886008,1.039954278738462
T002_014_1,1.1246736052370268,0.20632291516635465,-0.309933387014128
T002_014_2,1.6381718347725045,-0.9853166037057027,0.4185407296351823
T002_015_1,1.797896251931335,-1.2072729872145747,0.6368973346697484
T002_015_2,2.259408938675841,-1.4733850478722152,1.1520396205192833
T002_018_1,2.3217098858306042,-1.574458307259074,1.1691186580503228
T002_018_2,1.5071313275647644,-1.0517304284374018,0.3194188070249455
T002_019_1,2.4579090090624343,-1.356061094630035,1.0776578207324565
T002_019_2,1.993798694343282,-0.8727260507213912,0.6117178176577875
T002_020_1,2.367189964331643,-1.8485636796369074,1.3950495804200647
T002_020_2,2.1342807768371275,-1.6846374757571234,1.0479921706499107
T003_001_1,2.002981141042535,-1.0755888376856118,0.6234974796432725
T003_001_2,1.859931113662457,-0.78984739296312,0.6540549343176637
T003_002_1,1.9107289571351669,-0.6359888045683373,0.30398407877610306
T003_002_2,2.44394821190383,-1.856417578930668,1.4424884963732076
T003_003_1,2.620403328704205,-2.1041896395216364,1.598108278643301
T003_003_2,1.9491151682152736,-1.7260767439106235,0.9191393045644142
T003_004_1,2.324992882674849,-1.4566371601644195,1.063616081509516
T003_004_2,2.2828286164950327,-1.5848510750213691,1.16506904687268
T003_006_1,1.7974931949104258,-1.223151004752772,0.4143764993055848
T003_006_2,0.7627867519705912,0.059226932668328965,-0.5219900077404828
T003_007_1,2.3059370259489045,-1.9155881507046306,1.131300011224964
T003_007_2,0.7050215746357325,0.18464880521361335,-0.5049621635032876
T003_012_1,1.8964745444421394,-0.78338324002951,0.6048385338304874
T003_012_2,1.7453272488591614,-0.17219797414148086,0.07815552138315095
T003_015_1,1.9697232969354526,-1.1747751787360186,0.6819112926393623
T003_015_2,2.229678092597613,-1.3040260720551635,0.915418511210395
T003_017_1,1.7391817931251725,-1.098278018027406,0.4453630670055813
T003_017_2,2.4367007322373104,-1.6740804988111992,1.3109316271545168
T003_018_1,1.8641348581203183,-1.016312677906722,0.6486188758227535
T003_018_2,1.7940320531212854,-0.5824296481049719,0.31927661547693675
T003_019_1,1.8787272363418055,-0.19284613408682275,-0.06407882555217612
T003_019_2,1.942420802806728,-0.12003504672897203,-0.33760944817756133
T003_021_1,1.8020098922494587,-0.6944711307522339,0.39936248822776554
T003_021_2,1.8463225628399824,-0.7696858366118954,0.48767976085095244
T004_001_1,2.088591886708562,-1.2932267703210112,1.0033217965548793
T004_001_2,1.8512438622239136,-0.9043426809151546,0.44691081305809577
T004_002_1,2.0493655600123795,-1.072551580678712,0.6120408435502842
T004_002_2,2.4450426406025096,-1.7883772073357505,1.3212190533622616
T004_003_1,2.3351457566298035,-1.5437567648690687,1.1570875121209498
T004_003_2,1.8161788253378597,-0.9536096548711231,0.5816928953958073
T004_005_1,2.3974128527753455,-2.2066177366305277,1.349299316181656
T004_005_2,1.8935531716739673,-1.079128905721628,0.6323741501270516
T004_005_1,2.0583621344706717,-1.4828822821455288,0.9211733402980687
T004_005_2,2.1615237891509347,-1.4660748969633803,1.2204046977235754
T004_006_1,2.605867762101979,-1.989521114562179,1.4430301171930506
T004_006_2,1.8688864728485945,-0.8518897845909869,0.3049277909502412
T004_010_1,1.9578173994644203,-1.386722985182508,0.875564784811282
T004_010_2,2.475778258698185,-2.3147879804759,1.6782490859349026
T004_010_1,2.057527577975067,-1.2270070509648687,0.7649403631154429
T004_010_2,2.430273934919381,-2.133183840666714,1.4271861870911697
T004_011_1,2.0611360744713405,-0.9823844779167733,0.7143454083764584
T004_011_2,2.073950078399797,-1.2610547553662501,0.9152590169481964
T004_013_1,2.186856504600354,-1.4697579246722619,0.9552518873087715
T004_013_2,2.0749940343189364,-1.3210222363039348,0.7926846888500381
T004_014_1,2.1097388517017066,-1.1565081749378934,0.8294692150526727
T004_014_2,2.2511432049215387,-1.7407270191343764,1.3344758108670414
T004_016_1,1.6643378500119506,-0.7111984282907663,0.18792414071384028
T004_016_2,2.1947843628100276,-1.3942706824983109,1.0913955012011354
T004_017_1,2.3316622456879594,-1.7793176435014866,1.2746002382098778
T004_017_2,1.3126373762070582,-1.7062719127386052,0.3394219880852738
T005_001_1,1.8668012108980827,-2.0197201017811706,0.34937611408199587
T005_001_2,1.5873699556026772,-0.11338693210821878,-0.26869005386940015
T005_002_1,1.7372230911934814,-0.7096751211171277,0.4638693794801241
T005_002_2,1.9184963838725044,0.21328996282527873,-0.1253983291706146
T005_004_1,1.9739579882048903,-1.5687212863705975,1.0582709236631194
T005_004_2,2.1807405796313413,-1.8858844613114059,1.306770327178491
T005_005_1,1.9781575523714279,-1.1191578910294788,0.7413854069058183
T005_005_2,1.635034175806708,-0.6383876600698487,0.6516661476175646
T005_006_1,2.2539835685356535,-1.2740264897818991,0.9682904288301065
T005_006_2,2.0453525896617135,-1.0714459887832237,0.7083053503469888
T005_007_1,2.656230432060113,-2.2220774385703645,1.6507517269402676
T005_007_2,1.939926423396856,-0.9704818974607902,0.891150501840501
T005_008_1,1.8845915269177613,-0.8743727831127259,0.46130273195540156
T005_008_2,2.121555323898204,-1.6154356349634915,1.0765233460058143
T005_009_1,1.968725394040696,-1.2943183686893602,0.8046661702655746
T005_009_2,1.472170577298722,-0.3283803863298663,-0.07944254141053965
T005_010_1,3.27580372250423,-1.8225255972696244,1.6952908587257614
T005_010_2,1.91152332572231,-1.1496366244884517,0.7906698423553546
T005_011_1,1.9812246614714164,-1.3292832938773615,0.8364947154756069
T005_011_2,1.8113485202002106,-0.6300542975970423,0.2804335634584517
T005_011_1,1.9658699961267685,-1.1652500449721173,0.7270682840397978
T005_011_2,2.1627346002235686,-1.0833979678895527,0.8483431790618516
T005_012_1,2.174976832629286,-1.4357491155942246,1.0780803153012426
T005_012_2,1.7077575177505837,-0.7105329604164242,0.45925752521410007
T005_013_1,2.4728738596893765,-2.5804980625649745,1.8049746289182906
T005_013_2,2.6795068902774446,-3.0271109193893246,2.05202469669489
T005_019_1,2.4320573331015765,-2.5399617895239612,1.7788900456474732
T005_019_2,1.81446848610054,-1.8003691608689476,0.9943727003823671
T006_001_1,2.2459554647260505,-1.8668318060525828,1.0677475871077426
T006_001_2,2.215309950161435,-1.366426139787924,1.017570842274459
T006_002_1,1.9095697303137393,-1.1455490223768505,0.6376694672829306
T006_002_2,1.8633344211556886,-1.4101515088101122,0.4700174512731019
T006_003_1,1.4012569216914799,-0.17706359433032706,0.035396200451053
T006_003_2,1.5778740901261323,-0.5247196364435972,0.36757695576660065
T006_004_1,1.9074612089032417,-1.4977330389024621,0.6968531756780627
T006_004_2,1.6164788316238239,-1.6084789057350035,0.4798925363109729
T006_005_1,1.756657515611831,-0.938881025399072,0.5013348307080021
T006_005_2,1.9643400792038372,-0.8917581222200732,0.5547563355189001
T006_006_1,1.8217466259012673,-1.4502330163300872,0.7345370141359564
T006_006_2,2.0688499971119967,-2.369354202936636,1.151505909892682
T006_006_1,1.8903324840562739,-1.341231261368626,0.9141846435677963
T006_006_2,2.169618829577861,-2.081836539483473,1.287041244553741
T006_008_1,1.3417397589420015,-0.676833037162945,0.054245742566540724
T006_008_2,1.8381094612625626,-1.0181957409568263,0.5637481361980884
T006_008_1,1.2715976718331043,-0.9675529233870969,0.12864738684995444
T006_008_2,1.1191540699737423,-0.34201199563794965,-0.5379693432709887
T006_009_1,1.4375026449055592,-0.5960096261473026,0.14403987496831935
T006_009_2,1.7598077953692854,-0.4913347549515687,0.291992524178476
T007_004_1,2.1995297779691043,-1.4570780978368507,1.0276028281179335
T007_004_2,2.158035855421112,-1.2412675066692076,0.9163769818318414
T007_005_1,1.8183563860377616,-1.0249873996820837,0.7562936858706023
T007_005_2,1.2116158084815671,-0.47547804079963196,0.0754637166553434
T007_005_1,1.5451799772243406,-0.8175308964885899,0.36454662231151763
T007_005_2,1.3346016516786334,-0.6541159817067479,0.15017717488019194
T007_006_1,2.500939116072732,-1.7380957162653383,1.2679522146516236
T007_006_2,2.055675793098455,-1.0452703568454098,0.6652119400106088
T007_007_1,2.136764122482494,-1.305179312116874,0.9554744660068922
T007_007_2,1.4268307308531818,-0.29225018925056756,-0.06632872650758007
T007_009_1,2.9477540710931356,-3.1129143259371514,2.333102693440332
T007_009_2,0.8807562035036155,-0.6029222975903408,-0.3282258975673773
T007_010_1,2.080518336793106,-1.0960183957573744,1.0700096190038053
T007_010_2,2.4179084048872626,-1.9086791562284422,1.644756748874428
T007_014_1,2.4724315537454387,-1.9849084133178634,1.3874005047563578
T007_014_2,2.1017860881609254,-1.6140062547868268,1.488894603195011
T007_014_1,2.4971858505147124,-1.7340846524432205,1.4600546162338035
T007_014_2,2.3863021732755527,-1.7035047326682016,1.529135033417688
T007_014_1,2.596158812894743,-2.14205966830353,1.6047703759187297
T007_014_2,2.543290638227695,-1.9223844023013001,1.8340792489902846
T007_015_1,2.4448532017509814,-1.944807863321566,1.4576549648811488
T007_015_2,1.891482156090061,-0.985473056866153,0.513568868407578
T007_016_1,2.6733413824786814,-2.743422644248216,2.0506288783359374
T007_016_2,1.5400659510659374,-1.2549951529513141,0.8127793882582425
T007_016_1,2.8812744200173963,-3.011497576558714,2.3210622660080396
T007_016_2,1.357057397920054,-1.1715325499125768,0.3855313412716243
T007_017_1,2.519427639843978,-2.280791117936635,1.6934695725892657
T007_017_2,1.6207382730784108,-0.6508767116128357,0.36885901115173386
T008_003_1,2.232426072444802,-1.3712204311331555,1.1059312891083886
T008_003_2,2.2241757108607665,-1.7584831860205223,1.3079235393864648
T008_004_1,2.2112297089769135,-1.3348158040618858,0.883809330731608
T008_004_2,1.6365940880901724,-1.093860268172195,0.4406444064440642
T008_005_1,2.147845798042609,-1.0357663347097403,0.7168995139249796
T008_005_2,1.471842308575724,-0.4012625845849152,-0.08623131064928588
T008_005_1,2.2062327200737273,-1.2306831539922232,0.843368703278725
T008_005_2,1.877329774632259,-1.1019443453442739,0.5688096734608361
T008_005_1,2.2037648907860192,-1.1492964717528111,0.7999893090053812
T008_005_2,2.103971624727893,-1.2400108643167551,0.7650329677007682
T008_006_1,1.8179063518380882,-0.5242363877822043,0.3022925888094427
T008_006_2,2.1325150496442813,-1.8268022734071194,0.8502553784243926
T008_008_1,2.1813672175504677,-1.2399711450489126,0.871076292593312
T008_008_2,2.0760751254647856,-1.2890988710428304,1.073703492869758
T008_009_1,2.2391501367315256,-1.200020396636124,0.9829557084599516
T008_009_2,2.2995556855789805,-1.6630120133159645,1.009339316332859
T008_010_1,2.4605567049303407,-2.02204235971486,1.2899233773522232
T008_010_2,2.4021756266750747,-1.5327620796354857,1.2281345018780183
T008_011_1,1.7324927220446145,-0.4263416531146151,0.1476782723352692
T008_011_2,1.782975158571404,-1.1149444745395447,0.766623451946368
T008_013_1,2.23244125825956,-1.3362640896320617,1.169789843869455
T008_013_2,1.574325722563289,-0.9556634597930658,0.5363348768969786
T008_014_1,2.0505907081249544,-1.2717049461545789,0.8352680506719331
T008_014_2,2.115000841528215,-1.0860286445983118,0.8298020229135709
T008_014_1,2.145397591299103,-1.312847285038638,0.8619963453039745
T008_014_2,2.2330338660920845,-1.3680332714068568,1.0115277586735933
T008_017_1,2.3490073264678655,-1.3487260423290037,1.164753144187532
T008_017_2,2.3216139709471024,-1.0359223815241183,0.8737568913864314
T008_017_1,2.3307798519396834,-1.2963066505140868,1.0886130203706292
T008_017_2,2.1880748469005566,-0.8004797343010022,0.7217601950286218
T008_019_1,2.4628432612123716,-1.9553908583666797,1.3118884886985618
T008_019_2,2.2219210851115268,-1.496614964886576,1.0898732247656309
T008_019_1,2.3007165218023458,-1.8645138486078892,1.0438330412038759
T008_019_2,2.247677275858406,-1.7083578454845199,1.2085899658127859
T008_020_1,2.080610844882782,-1.135339676049693,1.0807385664987503
T008_020_2,1.8861816092730892,-1.3629524062044276,0.9617118632662675
T008_021_1,2.3200160012256257,-1.3224811979131375,1.0111628776929484
T008_021_2,2.1636545467533397,-1.3353032266220015,1.0187041118916602
T008_022_1,2.3940070583114927,-1.6062932851550742,1.1672714558409403
T008_022_2,2.1176302936870877,-1.5581186030962295,1.127091901399343
T008_022_1,2.0956832955956464,-0.6378923766816144,0.23571118506728383
T008_022_2,2.4683900275809854,-1.6206480704697985,1.3555472022339166
T008_022_1,2.373929778303102,-1.379769272366761,1.0027978585039776
T008_022_2,2.3911868106763463,-1.8051201935191248,1.2365246699272703
T009_001_1,1.646419577135176,-0.35014346508478905,0.17614987623562112
T009_001_2,2.1833197645924716,-1.3072307170104096,1.2362825983110814
T009_002_1,1.6940827919871706,-0.5584127154019051,0.3559124641135363
T009_002_2,1.8391588915192871,-0.615605992057508,0.4414069411794444
T009_003_1,2.1390870428900066,-1.2385158289817233,0.890609867550572
T009_003_2,1.7810646734744007,-0.5867413328376239,0.3514867674195884
T009_004_1,2.533086549727462,-2.010879069141781,1.1817796753752836
T009_004_2,2.361525826775514,-1.8314318862999126,1.3149894922046816
T009_005_1,1.8794089764963549,-0.9325035288079044,0.5232406744352581
T009_005_2,2.476207080068268,-1.913912696106914,1.4780674453516893
T009_005_1,1.9943502824858759,-0.9066919853326348,0.47017946296046415
T009_005_2,1.818219393237993,-0.9679431546973308,0.6622920213058042
T009_006_1,2.067851905554366,-1.2798831440135792,0.7924764065634142
T009_006_2,2.0560321014218834,-1.387081093446186,0.9962342853832337
T009_008_1,2.103033493985663,-1.2043368154479264,0.7726613488034804
T009_008_2,2.004604986259315,-1.1110026359465002,0.7570949114061496
T009_008_1,2.00053453476385,-1.1886672643059915,0.6940961932983812
T009_008_2,2.366123231209472,-1.472589987587919,1.1568730050756106
T009_010_1,1.9317002314989937,-0.5696544276457884,0.42620277249252525
T009_010_2,1.8397487427791592,-0.9255252256250923,0.5767968371190928
T009_011_1,2.4349280695884916,-2.054521369309071,1.3335792839323983
T009_011_2,2.134701997734243,-0.6104916784509955,0.36465503000936067
T009_011_1,2.5047443218410548,-1.8589560991957108,1.3372470327042953
T009_011_2,1.736903207081701,-1.0165952890792291,0.38649957277129005
T009_014_1,1.970812494875789,-0.8266437103195957,0.6017373781384451
T009_014_2,1.7405991793603506,-0.9411604615719573,0.41262135922330057
T009_014_1,2.2088887394731977,-1.297975762418431,0.9518801784576162
T009_014_2,1.8093348287464412,-0.3995234965494575,0.2031223340726839
T009_015_1,2.086762557480562,-1.2930721834418748,0.786441706977928
T009_015_2,2.098416546708084,-1.0727306235968233,0.8908360101579185
T009_017_1,2.11734648507774,-1.1144564358324474,0.9997813042467979
T009_017_2,1.9628107697766335,-0.8447426337745952,0.6124445689982029
T009_018_1,2.044322389364813,-0.9278723634983458,0.6592427920678651
T009_018_2,1.975465901190823,-1.090897015850527,0.8247171414516347
T009_020_1,2.081722915089453,-1.176903205398566,1.0681101005011795
T009_020_2,2.0395827279013137,-0.9360578647431558,0.8739216588939369
T009_021_1,2.547355939780933,-2.1792755528065557,1.630991438721826
T009_021_2,2.187458610216711,-2.6047958171820063,1.1571649742725738
T009_021_1,2.5650041656701474,-2.310185476760297,1.7311532176279876
T009_021_2,1.9682945092367503,-2.2580960926666123,0.9824219950421011
T009_022_1,2.2318820213754282,-1.6200416563044024,1.1523061565098032
T009_022_2,1.8912797521939397,-1.0388422974823732,0.7359119438256494
T010_002_1,2.2149443151034145,-1.4463800406434395,1.110942659677637
T010_002_2,2.46224267981906,-1.805585726246238,1.4480949626251969
T010_002_1,2.135827922384044,-1.3628939325617515,0.9553390863071682
T010_002_2,2.101937960960526,-1.3145775881344564,0.9500564834610821
T010_003_1,2.142006989441403,-1.2666411658100358,1.0111300414400604
T010_003_2,2.259558318411658,-1.4588795828776053,1.1968880617735116
T010_004_1,2.1896912587961195,-1.2238601302708263,0.9504175519794503
T010_004_2,2.1301939058171744,-1.5206938770078386,1.0446718334543952
T010_005_1,1.7868691501984528,-0.8932035162573954,0.47565568614969583
T010_005_2,1.8320791481117236,-0.7802125907847921,0.5183306212309752
T010_006_1,1.7370350389398406,-0.6647683609616863,0.2805915329595975
T010_006_2,1.2709226615848819,0.18837304847986872,-0.5152980759121021
T010_006_1,2.131691597325766,-0.6545480067377878,0.8670777172354456
T010_006_2,1.4124540244632624,-0.4702574967405474,0.20377262730502432
T010_007_1,2.725927524761974,-2.6543860207524355,1.8079171391608497
T010_007_2,2.382463690155998,-1.9409743433109345,1.4171252548727278
T010_009_1,2.666267840084293,-2.440694771788438,1.6695408315409457
T010_009_2,2.1116519461210332,-1.303489110494379,0.9556307554444586
T010_013_1,2.1787594776007015,-1.3936352436884023,1.010531618779041
T010_013_2,1.9932490221587424,-1.0634522608378618,0.6095471885462589
T011_005_1,2.231661059739814,-1.4805522311506243,1.00932513684623
T011_005_2,2.1645154233209367,-1.3339684380565793,1.0309190403861757
T011_007_1,2.0283229302954795,-1.2187884805253872,0.7966105930767906
T011_007_2,1.5718352408063674,-0.45279668296550823,0.06691979904163393
T011_008_1,1.9424728500940558,-1.1031490309752536,0.7249672715917411
T011_008_2,2.0098028707818387,-1.3355897991335175,0.9366671608110552
T011_009_1,2.0188312437188003,-1.4035703337128842,0.88038765900934
T011_009_2,2.052352952667461,-1.145561307270339,0.8863060675733598
T011_012_1,2.0019375624682425,-1.1744790507146352,0.8076352233542756
T011_012_2,2.3116523754647083,-1.6631943543574705,1.3309806013452856
T011_013_1,2.0030841090165494,-1.1390998312461142,0.7735265894534821
T011_013_2,2.243378828176013,-1.298807044120432,1.149216490257779
T011_014_1,2.100115939400613,-1.3144568051002756,0.9741201900053061
T011_014_2,1.9695435633620957,-0.8141861784007128,0.5972159764523116
T011_015_1,2.177337264531697,-1.0506797889610393,0.880251565921474
T011_015_2,1.7443576632765825,-0.4027088119765802,0.2625462426665668
T011_017_1,1.8534537642735611,-0.8873396935788269,0.5040450726029129
T011_017_2,2.011971203704102,-1.5605180021633505,0.8436449024178359
T011_019_1,1.9840268850401352,-1.095640623113151,0.6922221548290568
T011_019_2,2.004253973728838,-1.9430340382223228,1.10958707977779
T013_001_1,2.386284952325871,-1.4509562492004602,1.248776299529778
T013_001_2,1.5962867437144375,-1.0739897220275634,0.4279093515572834
T013_003_1,1.96155855271853,-1.148991672519314,0.7913496245802468
T013_003_2,2.2250636948745477,-1.505570607449421,1.2476860375058716
T013_004_1,2.1902272237950324,-1.589943933387219,1.0193754376497646
T013_004_2,2.237329983103285,-1.9083219343418092,1.0902317491656088
T013_005_1,2.2322514571822336,-1.4568104227332062,1.157203807023301
T013_005_2,1.5278676734987413,-0.8947132041575775,0.2295097975392223
T013_006_1,1.837814438939926,-0.8822758749766045,0.4662556160978872
T013_006_2,2.134097755320183,-1.0811258278145692,0.9213202840145842
T013_007_1,1.9902878878569632,-1.0730733979989306,0.9481144794114249
T013_007_2,2.1158641762357697,-1.6790916059793024,1.1544412888061895
T013_008_1,1.1438433923475804,-0.4580368985891718,-0.06854715481938785
T013_008_2,2.1066572199362343,-1.240105898510915,1.5748217234308937
T013_009_1,1.3732507844966497,-0.6108955706433884,0.23385338030531785
T013_009_2,1.9693734777426546,-1.2753283622930631,1.3059529144117745
T013_013_1,2.284881120632592,-1.64588285632785,1.1526796248406046
T013_013_2,2.3219109138177,-1.831941559940002,1.1789946607631203
T013_014_1,1.939336237077464,-0.9204833845878245,0.5478497925435505
T013_014_2,2.3380394492304224,-2.0575572612583186,1.2678985254609214
T013_014_1,2.175456998502694,-1.320685093088498,0.8898273903792933
T013_014_2,2.5934506336678913,-2.1141599387527834,1.4004068605099784
T013_014_1,2.1946994815875516,-1.391005702436496,1.031356619390768
T013_014_2,2.5246161192229395,-2.224412959476865,1.397249636791744
T013_015_1,1.676425974342752,-0.6927116534620411,0.3639908012366546
T013_015_2,2.107588367279711,-1.4136940150614346,0.9915787904758356
T013_017_1,2.036504693460588,-1.3114407980502183,0.9906448760731292
T013_017_2,2.08119259949421,-1.0863800496501914,0.5942111452524564
T013_018_1,2.2405081862556555,-1.341192853638852,0.9930564913087245
T013_018_2,1.973274938122152,-1.4201056251535247,0.7251621450909704
T013_020_1,1.6631833198590693,-0.9832195451117371,0.4744721995175534
T013_020_2,2.2763385042188853,-1.6380317736249939,1.3288060911985087
T013_021_1,2.180928417596008,-1.1577594994054021,0.9601553734501709
T013_021_2,2.0862748952586894,-1.4682818523398236,1.2051348102352732
T014_001_1,2.088593244640059,-1.186968467879105,0.8639200584290546
T014_001_2,1.792895037270835,-0.9984488107549122,0.47543602716016464
T014_001_1,2.2394724613307964,-1.4545573713187099,1.1042540046776397
T014_001_2,2.0572433448547693,-0.9770970009372073,0.6807243412345082
